,start,end,duration,text
82,00:07:50.700,00:07:53.700,3.0, Get up and come with me.
83,00:07:53.700,00:08:03.700,10.0," Every iron locked door opening before their path and soldiers seeming to fall by the wayside, unconscious."
84,00:08:03.700,00:08:08.700,5.0, Peter had some clout with someone somewhere that night.
85,00:08:08.700,00:08:17.700,9.0, The soldiers that had fallen asleep woke up to be executed the very next day.
86,00:08:17.700,00:08:22.700,5.0, The truth is there are wealths of these throughout the text.
87,00:08:22.700,00:08:29.700,7.0, The helping hand that seems to arrive in extremely particular moments
88,00:08:29.700,00:08:33.700,4.0, when all hope might otherwise seem lost.
89,00:08:33.700,00:08:41.700,8.0, Or messengers appearing to announce highly specific events in human history.
90,00:08:41.700,00:08:46.700,5.0, Events and moments that would change everything.
91,00:08:46.700,00:08:55.700,9.0," You know, it almost reads like someone sort of guided how all this comes out."
92,00:08:55.700,00:09:04.700,9.0, One of the most stunning discoveries of the 20th century is that the entirety of the universe is finite.
93,00:09:04.700,00:09:08.700,4.0, That's actually extremely powerful knowledge.
94,00:09:08.700,00:09:17.700,9.0," Reality can appear solid, but in truth, it's 99.9% empty space."
95,00:09:17.700,00:09:27.700,10.0," The base framework of reality itself at the deepest quantum level is not made of matter,"
96,00:09:27.700,00:09:36.700,9.0, but of little statistical probabilities appearing wherever they need to appear next.
97,00:09:36.700,00:09:49.700,13.0, Even the majestic ticking minutes of time itself are quantized at 10 to the negative 43 seconds.
98,00:09:49.700,00:10:00.700,11.0, And every single three-dimensional particle pixel of this place is not random.
99,00:10:00.700,00:10:05.700,5.0," In fact, they're 10 to the negative 33 centimeters."
100,00:10:05.700,00:10:08.700,3.0, The fabric of reality is finite.
101,00:10:08.700,00:10:12.700,4.0, Almost like a pure data live stream.
102,00:10:12.700,00:10:14.700,2.0, And it's not random.
103,00:10:14.700,00:10:18.700,4.0, That's extremely powerful knowledge.
104,00:10:18.700,00:10:21.700,3.0," It was Albert Einstein who once said,"
105,00:10:21.700,00:10:24.700,3.0, reality is merely an illusion.
106,00:10:24.700,00:10:30.700,6.0," When you hear the physics guys talking about the universe as a hologram,"
107,00:10:30.700,00:10:39.700,9.0," or saying that our reality is a simplified projection of a much more complex reality,"
108,00:10:39.700,00:10:45.700,6.0," or saying that time, space, and matter are synthetic,"
109,00:10:45.700,00:10:50.700,5.0, I don't know if I like the term projection. It seems far too limiting.
110,00:10:50.700,00:11:00.700,10.0," Or mathematicians who might say that the whole place appears to be a product of mathematics,"
111,00:11:00.700,00:11:06.700,6.0, which our mathematics are extremely inadequate to describe.
112,00:11:06.700,00:11:16.700,10.0, It is true that a created thing can never understand the full scope of who created it.
113,00:11:16.700,00:11:28.700,12.0, The bottom line that this place is couched in a much larger spiritual and dimensional reality.
114,00:11:28.700,00:11:32.700,4.0, These are the words of Paul when writing to the Hebrews.
115,00:11:32.700,00:11:41.700,9.0," Do not forget to entertain strangers, for some have entertained angels unaware."
116,00:11:41.700,00:11:49.700,8.0," How can a spiritual being, an angel, or even a whole set of fallen angels,"
117,00:11:49.700,00:11:55.700,6.0, give actual birth to its own genetic line of anomalies?
118,00:11:55.700,00:12:04.700,9.0," How can something spiritual, dimensional, interact with something physical?"
119,00:12:04.700,00:12:09.700,5.0, I'm not sure that the lines are quite that black and white.
120,00:12:09.700,00:12:14.700,5.0," It was Jude, the half-brother of Jesus Christ."
121,00:12:14.700,00:12:20.700,6.0," Mind you, this comes right before Jude quotes from Enoch 1.9."
122,00:12:20.700,00:12:29.700,9.0," Enoch would be the seventh from Adam, the great-grandfather of Noah in the book of Genesis."
123,00:12:29.700,00:12:37.700,8.0," Genesis 5.24, and Enoch was not, for God took him."
124,00:12:37.700,00:12:39.700,2.0, God really liked Enoch.
125,00:12:39.700,00:12:48.700,9.0," And so Jude is saying, even the angels, which kept not their first estate."
126,00:12:48.700,00:12:52.700,4.0, Angels there is talking about fallen angels.
127,00:12:52.700,00:12:58.700,6.0, The term kept not their first estate has a dual meaning in that sentence.
128,00:12:58.700,00:13:07.700,9.0," Not just that they left the heavens, but their physical bodies for earthly flesh and material bodies."
129,00:13:07.700,00:13:17.700,10.0," Jude continues, but left their own habitation he hath reserved in everlasting chains"
130,00:13:17.700,00:13:22.700,5.0, under darkness unto the judgment of the great day.
131,00:13:22.700,00:13:26.700,4.0," These are actual fragments from the book of Enoch,"
132,00:13:26.700,00:13:37.700,11.0," found in the caves of Qumran in Israel, dating anywhere between 100 to 400 BC."
133,00:13:37.700,00:13:43.700,6.0, And of course the most famous document and record to come out of those caves
134,00:13:43.700,00:13:51.700,8.0," was this actual image of a scroll of Isaiah found in those caves,"
135,00:13:51.700,00:13:55.700,4.0, which had scholars literally holding their breath
136,00:13:55.700,00:14:01.700,6.0, until they found out that every single word has an exact precision
137,00:14:01.700,00:14:05.700,4.0, matching our current text that is uncanny.
138,00:14:05.700,00:14:13.700,8.0," This applies to all of the Hebrew texts, by the way, even the Greek Jewish texts."
139,00:14:13.700,00:14:20.700,7.0, The fragments from the book of Enoch matched up perfectly with copies found
140,00:14:20.700,00:14:28.700,8.0, by explorer James Bruce in Complete Ethiopian Bibles in 1773.
141,00:14:28.700,00:14:34.700,6.0, The book of Enoch is divided into five sections.
142,00:14:34.700,00:14:37.700,3.0," It's in the Book of the Watchers, where the book..."
143,00:14:37.700,00:14:47.220,9.520000457763672," of the Qumran fragments come from, then Enoch is telling you that a set of 200 fallen angels"
144,00:14:47.220,00:14:51.580,4.359999656677246, made physical entrance to this place.
145,00:14:51.580,00:14:59.300,7.720000267028809," This would have been prior to the flood of Noah, as Enoch was the great-grandfather of"
146,00:14:59.300,00:15:00.300,1.0, Noah.
147,00:15:00.300,00:15:05.900,5.600000381469727," In fact, this would have been more than a thousand years before Noah, as Methuselah,"
148,00:15:05.900,00:15:13.900,8.0," the longest living man ever recorded in the biblical text, lived 969 years."
149,00:15:13.900,00:15:23.420,9.520000457763672," If you do the math on it, Methuselah actually died the very year, or seven days, before"
150,00:15:23.420,00:15:24.420,1.0, the flood.
151,00:15:24.420,00:15:34.500,10.079998016357422," Curiously, the name Methuselah means, his death shall bring, or perhaps more precisely,"
152,00:15:34.500,00:15:38.260,3.7600021362304688, his death shall bring the judgment.
153,00:15:38.260,00:15:46.560,8.299999237060547," Speaking of strange skulls, skulls like this one here are what the archeological community"
154,00:15:46.560,00:15:56.060,9.5," often refer to as Neanderthal skulls, like this actual image of a Neanderthal skull"
155,00:15:56.060,00:15:57.660,1.5999984741210938, on the screen here.
156,00:15:57.660,00:16:05.420,7.760002136230469," Now there are all sorts of variations, shapes, and sizes of monkey bones on the planet earth."
157,00:16:05.420,00:16:13.180,7.760002136230469, Monkeys and humans are grandly different in their bone structures.
158,00:16:13.180,00:16:21.980,8.799995422363281," This is a human skeleton, and this is a set of monkey bones, like this actual bone structure"
159,00:16:21.980,00:16:24.900,2.9199981689453125, of a gorilla on the screen right here.
160,00:16:24.900,00:16:31.300,6.400001525878906," Out of hundreds and hundreds and hundreds of thousands, if not millions, of both human"
161,00:16:31.300,00:16:39.740,8.44000244140625," bones and monkey bones, such as the infamous skeletal structure of the small monkey Lucy,"
162,00:16:39.740,00:16:48.420,8.680000305175781," seen on the screen here, on the entire face of the whole planet earth, there are exactly"
163,00:16:48.420,00:16:57.340,8.919998168945312," zero mixtures of half human, half monkey, or monkeys becoming humans."
164,00:16:57.340,00:17:02.500,5.160003662109375," Or the more commonly used terminology, there are no missing links."
165,00:17:02.500,00:17:07.340,4.839996337890625," This doesn't come as terribly surprising to me, because genetically speaking, within the"
166,00:17:07.340,00:17:16.720,9.3800048828125," DNA of any living, breathing organism, animals are restricted within their animal kinds."
167,00:17:16.720,00:17:19.720,3.0, They have certain body plans.
168,00:17:19.720,00:17:27.540,7.8199920654296875," For example, horses can breed other variations of horses within their body plans."
169,00:17:27.540,00:17:30.080,2.540008544921875, Same thing with dogs.
170,00:17:30.080,00:17:37.640,7.55999755859375," They can have subtypes underneath that body plan and variations, but dogs cannot breed"
171,00:17:37.640,00:17:40.160,2.5200042724609375, rabbits or horses.
172,00:17:40.160,00:17:48.960,8.800003051757812," Taking the genetics one step further, every living organism, its digital software coding,"
173,00:17:48.960,00:17:55.660,6.6999969482421875," its actual DNA, is losing coding over time."
174,00:17:55.660,00:17:58.760,3.0999908447265625," It's weakening, deteriorating."
175,00:17:58.760,00:18:08.280,9.520004272460938," It's not just animal species that we are systematically and slowly losing, not gaining, in the order"
176,00:18:08.280,00:18:14.400,6.1200103759765625," of a thousand to ten thousand different creatures annually, depending on whose numbers that"
177,00:18:14.400,00:18:21.040,6.6399993896484375," you listen to, but we're certainly losing things as opposed to gaining them."
178,00:18:21.040,00:18:29.040,8.0," And following suit with that, the DNA, the actual digital software of life itself, for"
179,00:18:29.040,00:18:36.460,7.4199981689453125," every type of creature, is also weakening with every generation."
180,00:18:36.460,00:18:43.540,7.0800018310546875, The same as would happen as if you make a copy of a copy of a copy of a copy of a copy
181,00:18:43.540,00:18:50.420,6.8799896240234375," of anything, you're going to see it weaken, not strengthen."
182,00:18:50.420,00:18:59.180,8.760009765625," A Neanderthal skeleton and skull is absolutely identical to a modern human, except for a"
183,00:18:59.180,00:19:01.300,2.1199951171875, few key features.
184,00:19:01.300,00:19:06.400,5.100006103515625," The bones are thicker, stronger, more fit."
185,00:19:06.400,00:19:10.800,4.399993896484375, Also the wisdom teeth down here fit absolutely perfectly.
186,00:19:10.800,00:19:15.200,4.399993896484375, These thick brows can vary in size from skull to skull.
187,00:19:15.200,00:19:23.000,7.800018310546875," A small detail that a lot of people may not know, the human brow of any individual, this"
188,00:19:23.000,00:19:30.480,7.47998046875," bone right up here, continues to grow just ever so slightly through the entirety of a"
189,00:19:30.480,00:19:31.480,1.0, person's life.
190,00:19:31.480,00:19:37.880,6.399993896484375," You may see on an old man's brow, he's got a very defined brow."
191,00:19:37.880,00:19:45.040,7.160003662109375," So if you were to live two or three or four or five hundred years, then that much larger"
192,00:19:45.040,00:19:55.400,10.360015869140625, brow that you see indenting up right there is precisely how your skull would look.
193,00:19:55.400,00:20:03.600,8.199981689453125," When we peer back in history to our oldest written texts, we're finding redundant accounts"
194,00:20:03.600,00:20:07.080,3.480010986328125, of very long lifespans.
195,00:20:07.080,00:20:13.200,6.1199951171875," In the biblical texts, most absolutely and definitely in the Sumerian kings list, as"
196,00:20:13.200,00:20:21.240,8.040008544921875, well as records covering what amounts to little more than settlements following the great
197,00:20:21.240,00:20:30.560,9.32000732421875," flood as is recorded here in the Epic of Gilgamesh, along with the extended lifespans,"
198,00:20:30.560,00:20:36.320,5.759979248046875, both before and briefly after the flood.
199,00:20:36.320,00:20:42.280,5.96002197265625, This is the oldest written epic in the entire world.
200,00:20:42.280,00:20:51.520,9.239990234375," The actual records of King Gilgamesh of Uruk, one of the first kings following the great"
201,00:20:51.520,00:20:52.840,1.32000732421875, flood.
202,00:20:52.840,00:20:59.900,7.05999755859375, These Neanderthal skulls have varying sizes of large brows.
203,00:20:59.900,00:21:07.520,7.6199951171875," In short, what you're looking at with these Neanderthal skulls is eerily identical to"
204,00:21:07.520,00:21:18.120,10.600006103515625, what a human being would look like if they were much more fit than we are today and had
205,00:21:18.120,00:21:24.020,5.899993896484375, lived varying amounts of hundreds and hundreds of years.
206,00:21:24.020,00:21:32.200,8.17999267578125," From a genetic perspective, no one actually knows what causes death or initiates the death"
207,00:21:32.200,00:21:40.160,7.96002197265625," process, capping us out in anywhere between 100 and 120 years."
208,00:21:40.160,00:21:44.720,4.55999755859375, Almost as if someone flicked a switch off inside the coding.
209,00:21:44.720,00:21:53.360,8.639984130859375, Every single cell in your entire body is programmed to regenerate and renew itself.
210,00:21:53.360,00:22:05.080,11.720001220703125," But when dealing with the topic of the Nephilim, we are by no means talking about elongated"
211,00:22:05.080,00:22:13.840,8.760009765625," years and larger brows, stronger bodies and wisdom teeth that fit perfect like a glove."
212,00:22:13.840,00:22:19.240,5.399993896484375, The extremely long years resting on the large brow of the forehead.
213,00:22:19.240,00:22:25.640,6.399993896484375, Nor are we fiddling around with old monkey bones.
214,00:22:25.640,00:22:32.360,6.720001220703125," The truth, however, is that there are a lot of human-esque bones on this planet which"
215,00:22:32.360,00:22:41.160,8.800018310546875," can very easily, even to trained experts, blur the lines between was it human or was"
216,00:22:41.160,00:22:42.880,1.720001220703125, it something else.
217,00:22:42.880,00:22:48.280,5.399993896484375, Now there are a lot of tribes that have done varieties of things to their bodies to achieve
218,00:22:48.280,00:22:53.920,5.639984130859375, a number of different effects including the binding of the skull to produce this elongated
219,00:22:53.920,00:22:56.700,2.779998779296875, shape on the back of the head.
220,00:22:56.700,00:23:05.360,8.660003662109375," There are some significant differences, however, between even the best of clearly modified"
221,00:23:05.360,00:23:13.000,7.639984130859375, skulls like this skull on the screen here and skulls that appear significantly larger
222,00:23:13.000,00:23:22.000,9.0," and much more naturally formed than that, like this actual elongated skull being compared"
223,00:23:22.000,00:23:29.080,7.08001708984375, against the bust of either Nefertiti or Akhenaten's daughter.
224,00:23:29.080,00:23:37.320,8.239990234375, Leading many to ask if these tribesmen originally began binding babies' heads in an attempt
225,00:23:37.320,00:23:46.400,9.08001708984375," to copy something that was perhaps a whole lot larger in scope, like this actual skull"
226,00:23:46.400,00:23:48.600,2.20001220703125, found in Peru.
227,00:23:48.600,00:23:53.240,4.6400146484375," Some of these are just absolutely massive and there are hundreds and hundreds of them,"
228,00:23:53.240,00:24:00.040,6.79998779296875," wildly massive, including children that already have the features."
229,00:24:00.040,00:24:06.920,6.8800048828125, One of the first red flags that you're dealing with something that is incredibly strange
230,00:24:06.920,00:24:19.520,12.5999755859375, is that the actual head volume of the elongated skull is at least 25% larger in its head volume
231,00:24:19.520,00:24:24.119,4.5999755859375, than a regular human or even an old human skull.
232,00:24:24.119,00:24:27.040,2.9200439453125, These are in fact quite different.
233,00:24:27.040,00:24:34.360,7.32000732421875," But it's not just that they absolutely have to be enormously massive, there's another"
234,00:24:34.360,00:24:42.360,8.0, difference on just the skulls themselves which is even more puzzling than that.
235,00:24:42.360,00:24:51.920,9.55999755859375, Every human skull on every single human being should have these two plates in the back of
236,00:24:51.920,00:25:00.040,8.1199951171875, the skull that are clearly divided between the two of them by this crease running towards
237,00:25:00.040,00:25:01.800,1.760009765625, the back of the head.
238,00:25:01.800,00:25:09.119,7.3199462890625," This elongated skull, however, is not like that with the crease and the two plates in"
239,00:25:09.119,00:25:10.600,1.48004150390625, the back.
240,00:25:10.600,00:25:19.420,8.82000732421875," This skull has one long crease, very defined here, a crease coming back this way, and one"
241,00:25:19.420,00:25:23.000,3.5799560546875, very large skull cap.
242,00:25:23.000,00:25:29.960,6.96002197265625, Binding a little baby's head should most certainly not change the genetic bone structure.
243,00:25:29.960,00:25:34.160,4.20001220703125, But it's not just elongated heads we're talking about.
244,00:25:34.160,00:25:43.440,9.280029296875, We're also talking about giants like this Thailand image holding the enormous sword
245,00:25:43.440,00:25:48.760,5.32000732421875, and the two fangs or tusks coming out of the mouth.
246,00:25:48.760,00:25:55.760,7.0, Now I do believe that's a Babylonian Ishtar right there depicted as a circular disk which
247,00:25:55.760,00:26:03.760,8.0, these three gentlemen are bringing before this very large character.
248,00:26:03.760,00:26:14.880,11.1199951171875," Babylon, particularly ancient Babylon, plays perhaps a critical role in all this."
249,00:26:14.880,00:26:20.320,5.44000244140625, Just second down from Babylon would be Egypt.
250,00:26:20.320,00:26:26.560,6.239990234375, After the Hebrews were in the wilderness during the time of the tabernacle and about
251,00:26:26.560,00:26:33.560,7.0," to enter the promised land, in Numbers 13.33 it says this,"
252,00:26:33.560,00:26:44.280,10.72003173828125," And there we saw the giants, the Nephilim, the sons of Anak, who were of the giants,"
253,00:26:44.280,00:26:49.760,5.47998046875, and we were in our own sight as grasshoppers before them.
254,00:26:49.760,00:26:57.560,7.79998779296875," Now there are some tribes where God told the Hebrews, just conquer the people."
255,00:26:57.560,00:27:04.360,6.800048828125," And then there are other tribes where God specified, wipe them all out."
256,00:27:04.360,00:27:07.800,3.44000244140625, As if there's some type of a gene pool problem.
257,00:27:07.800,00:27:15.480,7.67999267578125," As is in the case of the Canaanites, the Raphites, the Ammonites, all of which are listed as"
258,00:27:15.480,00:27:16.480,1.0, giants.
259,00:27:16.480,00:27:23.840,7.3599853515625," And then you've got other types of tribes, like for example, the Amalekites."
260,00:27:23.840,00:27:28.280,4.44000244140625, The first part of Amalekite means people.
261,00:27:28.280,00:27:36.440,8.1600341796875," The second part of Amalekite, it's an ancient word in Semitic languages that means vampire-like"
262,00:27:36.440,00:27:37.440,1.0, demon.
263,00:27:37.440,00:27:44.880,7.44000244140625," These Amalekites were not human, and a lot of people believe that this is where the vampire"
264,00:27:44.880,00:27:47.680,2.79998779296875, legends came from in Romania.
265,00:27:47.680,00:27:53.680,6.0, And I'm sure the Israelites well knew this by looking at them.
266,00:27:53.680,00:28:00.080,6.4000244140625," I mean, if the Amalekites are considered a vampire-like demon, you know, I'm sure they"
267,00:28:00.080,00:28:01.920,1.8399658203125, probably had the features.
268,00:28:01.920,00:28:13.280,11.3599853515625," Deuteronomy 3.11, Only King Og of Bashan the giant was left remaining of the Raphites,"
269,00:28:13.280,00:28:18.080,4.800048828125," the Ammonites, or so the Hebrews believed."
270,00:28:18.080,00:28:26.920,8.8399658203125," But the truth is, giants have been reported in archaeological finds all across the globe,"
271,00:28:26.920,00:28:36.080,9.1600341796875," particularly in the United States, which is what most every one of these news articles"
272,00:28:36.080,00:28:40.560,4.47998046875, right here going down the screen are about.
273,00:28:40.560,00:28:44.440,3.8800048828125, Many of them from the New York Times.
274,00:28:44.440,00:28:53.240,8.79998779296875," Some bones are still available, however, like this actual image of a jawbone recovered from"
275,00:28:53.240,00:29:03.440,10.20001220703125, a giant skeleton in Nevada that's being compared to a human jawbone on the screen.
276,00:29:03.440,00:29:08.380,4.94000244140625, How large do you think that skeleton actually was?
277,00:29:08.380,00:29:13.100,4.72003173828125, Or the Indian legend of the red-headed giants.
278,00:29:13.100,00:29:19.820,6.719970703125," Interesting about Indian legends, the symbol of the how is often said to ensure that the"
279,00:29:19.820,00:29:24.580,4.760009765625, other guy does not have six fingers.
280,00:29:24.580,00:29:33.980,9.39996337890625," Or the famous serpent mounds in Ohio, where in the 1800s it's reported that skeletons"
281,00:29:33.980,00:29:36.100,2.12005615234375, of enormous giants
282,00:29:36.100,00:29:45.960,9.859999656677246, were found around this site that has the shape of an enormous serpent that they mysteriously
283,00:29:45.960,00:29:51.300,5.340000152587891," built, which can only truly be seen well from the air."
284,00:29:51.300,00:29:59.520,8.220000267028809," Following the 1950s and the defeat of Nazi Germany and eugenics, same time period that"
285,00:29:59.520,00:30:08.440,8.920000076293945, Americans begin pumping out movies about space invaders and men coming from other planets
286,00:30:08.440,00:30:15.760,7.319999694824219," and deeply religious views of the occult, such as those of Blavatsky, instrumental in"
287,00:30:15.760,00:30:24.120,8.360000610351562," the occult beliefs of Adolf Hitler himself, sort of take a sidestep into the shadows,"
288,00:30:24.120,00:30:35.440,11.319999694824219," particles such as these begin to dry up and disappear in roughly about the 1950s, and"
289,00:30:35.440,00:30:40.200,4.759998321533203, the skeletons seem to vanish.
290,00:30:40.200,00:30:49.280,9.080001831054688, Many make the strong case that the bone structures disagree with the political formulation of
291,00:30:49.280,00:30:51.440,2.1599960327148438, the theory of evolution.
292,00:30:51.440,00:30:59.200,7.760002136230469," Whereas that may be true, there are others who would argue that it's somewhat deeper"
293,00:30:59.200,00:31:00.200,1.0, than that.
294,00:31:00.200,00:31:08.200,8.0," Speaking of occult, if I shift my attention over in the direction of ancient Egypt, the"
295,00:31:08.200,00:31:16.160,7.959999084472656," place that occasionally had kings with very unusual skulls, like this actual imagery"
296,00:31:16.160,00:31:24.440,8.279998779296875, here done using the skull of King Akhenaten.
297,00:31:24.440,00:31:33.360,8.920005798339844, Here's the skull of the 18th Dynasty King Akhenaten without any digital effects on it.
298,00:31:33.360,00:31:43.160,9.799995422363281," This piece of artwork is female, believed by many to be Akhenaten's daughter."
299,00:31:43.160,00:31:54.680,11.520004272460938," Here is his son, the child king, in this x-ray on the screen here, the very infamous"
300,00:31:54.680,00:32:04.400,9.720001220703125," King Tut, who also had this rather, this family had very unique features, long head, in all"
301,00:32:04.400,00:32:10.880,6.4799957275390625," of the drawings of himself, like this actual drawing of Akhenaten."
302,00:32:10.880,00:32:19.360,8.479995727539062," Notice the crown is very elongated, and the strange shape of the body."
