,start,end,duration,text
36,00:02:48.000,00:02:52.000,4.0, The Sumerians lived on the steppes north of the Black Sea
37,00:02:52.000,00:02:55.000,3.0," until they were driven from their homeland by the Scythians,"
38,00:02:55.000,00:03:02.000,7.0," who had themselves been driven from their homeland in Central Asia by a nomadic Masajeti,"
39,00:03:02.000,00:03:05.000,3.0," who were also part of the group known as Indo-Europeans,"
40,00:03:05.000,00:03:11.000,6.0, meaning their languages shared the same root words and part of the wider Scythian culture.
41,00:03:11.000,00:03:15.000,4.0, But these ancient Indo-European tribes were not united.
42,00:03:15.000,00:03:18.000,3.0, They were constantly at war with each other.
43,00:03:18.000,00:03:22.000,4.0," It doesn't mean that they were not of the same ethnicity, language, group, or race."
44,00:03:22.000,00:03:24.000,2.0, It just means they fought a lot.
45,00:03:24.000,00:03:28.000,4.0, So there were also cultural variations among these various sects.
46,00:03:28.000,00:03:31.000,3.0," For example, according to Herodotus,"
47,00:03:31.000,00:03:33.000,2.0," Yet all the wives are held in common,"
48,00:03:33.000,00:03:37.000,4.0, for this is a custom of the Masajeti and not the Scythians.
49,00:03:37.000,00:03:42.000,5.0, Human life does not come to its natural close with this people.
50,00:03:42.000,00:03:44.000,2.0," But when a man grows very old,"
51,00:03:44.000,00:03:49.000,5.0," all of his kin's folk collect together and offer him up in sacrifice,"
52,00:03:49.000,00:03:52.000,3.0, offering at the same time some cattle also.
53,00:03:52.000,00:03:56.000,4.0," After the sacrifice, they boil the flesh and feast on it,"
54,00:03:56.000,00:04:00.000,4.0, and those who thus end their days are reckoned the happiest.
55,00:04:00.000,00:04:03.000,3.0," If a man dies of disease, they do not eat him,"
56,00:04:03.000,00:04:05.000,2.0," and bury him in the ground,"
57,00:04:05.000,00:04:10.000,5.0, bewailing his ill fortune that he did not come to be sacrificed.
58,00:04:10.000,00:04:12.000,2.0," The only god they worship is the sun,"
59,00:04:12.000,00:04:16.000,4.0, and to him they offer the horse in sacrifice.
60,00:04:16.000,00:04:23.000,7.0," So this Indo-European sect was clearly into sun worship, cannibalism, and sacrifice."
61,00:04:23.000,00:04:28.000,5.0," Procopius of Caesarea was the principal Byzantine historian of the 6th century,"
62,00:04:28.000,00:04:30.000,2.0," and in his writings called,"
63,00:04:30.000,00:04:33.000,3.0," History of the Wars, the Buildings, and the Secret History,"
64,00:04:33.000,00:04:35.000,2.0," states that, quote,"
65,00:04:35.000,00:04:38.000,3.0," the Masajeti, whom they now call Huns."
66,00:04:38.000,00:04:43.000,5.0, Roman historians also considered the Alans to be the former Masajeti.
67,00:04:43.000,00:04:46.000,3.0," So I know this might be a little confusing,"
68,00:04:46.000,00:04:49.000,3.0," as these tribes are not spoken about in Hollywood films,"
69,00:04:49.000,00:04:51.000,2.0," or even in modern classrooms,"
70,00:04:51.000,00:04:53.000,2.0, but it will make more sense later.
71,00:04:53.000,00:04:58.000,5.0," The 4th century Roman historian, Ammianus Marcialis,"
72,00:04:58.000,00:05:03.000,5.0," wrote that the Alans were tall, blonde, and, quote,"
73,00:05:03.000,00:05:07.000,4.0, nearly all of the Alani are men of great stature and beauty.
74,00:05:07.000,00:05:11.000,4.0," Their hair is somewhat yellow, their eyes are terribly fierce."
75,00:05:11.000,00:05:14.000,3.0," According to the Jewish historian Josephus,"
76,00:05:14.000,00:05:16.000,2.0, the Alans were Scythians.
77,00:05:16.000,00:05:18.000,2.0," When we look up the Alans,"
78,00:05:18.000,00:05:24.000,6.0," we find that the name Alan is an Iranian dialectical form of Aryan,"
79,00:05:24.000,00:05:30.000,6.0, which brings us to another term no longer used in any university after World War II.
80,00:05:30.000,00:05:34.000,4.0," Yet the word Aryan is etched in stone thousands of years ago,"
81,00:05:34.000,00:05:38.000,4.0," in places like the Behistun inscription in Iran,"
82,00:05:38.000,00:05:42.000,4.0, and is synonymous with the modern term Indo-European.
83,00:05:42.000,00:05:47.000,5.0," The Alans, Masajeti, the Hittites of Anatolia,"
84,00:05:47.000,00:05:50.000,3.0," the Suebi, which I covered in a recent video,"
85,00:05:50.000,00:05:52.000,2.0," who became the modern Swedes,"
86,00:05:52.000,00:05:56.000,4.0," and occupied southern Germany in what is now called Swabia,"
87,00:05:56.000,00:06:03.000,7.0, and the Scythians were all Aryan tribes that shared Indo-European or Aryan ancestry.
88,00:06:03.000,00:06:08.000,5.0," In Histories, Herodotus describes the Boudini of Scythia"
89,00:06:08.000,00:06:11.000,3.0, as red-haired and grey-eyed.
90,00:06:11.000,00:06:13.000,2.0," In the 5th century BC,"
91,00:06:13.000,00:06:18.000,5.0, Greek physician Hippocrates argued that the Scythians were light-skinned.
92,00:06:18.000,00:06:23.000,5.0, The 2nd century BC Han Chinese envoy Zhang Qian
93,00:06:23.000,00:06:27.000,4.0," described the Saka, another name for the ethnicity known as the Scythians,"
94,00:06:27.000,00:06:30.000,3.0, as having yellow hair and blue eyes.
95,00:06:30.000,00:06:36.000,6.0," Pliny the Elder characterizes the Saka, Scythians, or Tocharians"
96,00:06:36.000,00:06:40.000,4.0," as red-haired, blue-eyed, and unusually tall,"
97,00:06:40.000,00:06:47.000,7.0," which is supported by the 4,000-year-old 6'6'' tall Caucasian mummies found in China."
98,00:06:47.000,00:06:51.000,4.0, The 4th century bishop Gregory of Nysa wrote
99,00:06:51.000,00:06:54.000,3.0, that the Scythians were fair-skinned and blonde-haired.
100,00:06:54.000,00:06:59.000,5.0," So these tall, ginger and blonde and blue-eyed Aryan tribes"
101,00:06:59.000,00:07:02.000,3.0," from Central Asia and Anatolia,"
102,00:07:02.000,00:07:05.000,3.0," which went by many names including the Huns,"
103,00:07:05.000,00:07:10.000,5.0," whose ancient symbology included the swastika symbol and serpents,"
104,00:07:10.000,00:07:12.000,2.0," entered Europe in several waves,"
105,00:07:12.000,00:07:17.000,5.0, represented as a great dragon in many European myths and legends
106,00:07:17.000,00:07:21.000,4.0," that had an appetite for cattle and young virgins,"
107,00:07:21.000,00:07:26.000,5.0, and in many cases established themselves as royalty and nobility.
108,00:07:26.000,00:07:29.000,3.0," To help drive this point home,"
109,00:07:29.000,00:07:33.000,4.0, let us take a look at some of the WWI and WWII propaganda
110,00:07:33.000,00:07:36.000,3.0, from Allied forces about the Germans.
111,00:07:36.000,00:07:43.000,7.0," Hun, or the Hun, is a term used in reference to the Huns of the migration period."
112,00:07:43.000,00:07:49.000,6.0, This term was used heavily during WWI and was often seen on Allied war posters.
113,00:07:49.000,00:07:53.000,4.0," The origin of the term was a reference to Attila the Hun,"
114,00:07:53.000,00:07:58.000,5.0," which in my last video I told you had red hair and blue or green eyes,"
115,00:07:58.000,00:08:01.000,3.0, regardless of the false modern depictions of him.
116,00:08:01.000,00:08:06.000,5.0," The usage of the term Hun to describe Germans resurfaced during WWII,"
117,00:08:06.000,00:08:09.000,3.0, although less frequently than in the previous war.
118,00:08:09.000,00:08:15.000,6.0," For example, Winston Churchill in 1941 said in a broadcast speech,"
119,00:08:15.000,00:08:16.000,1.0," quote,"
120,00:08:16.000,00:08:19.000,3.0," There are less than 70 million malignant Huns,"
121,00:08:19.000,00:08:22.000,3.0," some who are curable and others killable,"
122,00:08:22.000,00:08:27.000,5.0," most of whom are already engaged in holding down Australians, Czechs, Poles"
123,00:08:27.000,00:08:31.000,4.0, and the many other ancient races they now bully and pillage.
124,00:08:31.000,00:08:35.000,4.0," Later that year, Churchill referred to the invasion of the Soviet Union"
125,00:08:35.000,00:08:40.000,5.0," as the dull, drilled, docile, brutish masses of the Hun soldiery"
126,00:08:40.000,00:08:43.000,3.0, plodding on like a swarm of crawling locusts.
127,00:08:43.000,00:08:47.000,4.0," During this time, American President Franklin D. Roosevelt"
128,00:08:47.000,00:08:50.000,3.0," also referred to the German people in this way,"
129,00:08:50.000,00:08:54.000,4.0," saying that an Allied invasion into southern France would surely, quote,"
130,00:08:54.000,00:09:00.000,6.0, be successful and of great assistance to Eisenhower in driving the Huns from France.
131,00:09:00.000,00:09:06.000,6.0," So, I'm not making any commentary about who are the good guys and who are the bad guys."
132,00:09:06.000,00:09:09.000,3.0," Since people tend to have their minds already made up,"
133,00:09:09.000,00:09:15.000,6.0," my point is simply that blue-eyed people from the Middle East migrated into Europe,"
134,00:09:15.000,00:09:19.000,4.0, many of whom have ancestors today that have no clue
135,00:09:19.000,00:09:23.000,4.0," about their own Central Asian or Middle Eastern origins,"
136,00:09:23.000,00:09:28.000,5.0, thinking that their fair-haired and light-eyed Europeans sprouted out of the ground
137,00:09:28.000,00:09:33.000,5.0," the same way that people in modern India think that their upper caste nobility,"
138,00:09:33.000,00:09:39.000,6.0," known as Aryans, were always there and never rode in on their horses,"
139,00:09:39.000,00:09:45.000,6.0," introducing Sanskrit, the swastika and the ethnic caste system thousands of years ago,"
140,00:09:45.000,00:09:47.000,2.0, which they certainly did.
141,00:09:47.000,00:09:54.000,7.0," Geneticists, having compared mitochondrial DNA from blue-eyed individuals in diverse countries"
142,00:09:54.000,00:09:58.000,4.0," such as Jordan, Denmark and Turkey,"
143,00:09:58.000,00:10:02.000,4.0, concluded that people with blue eyes have a single common ancestor
144,00:10:02.000,00:10:06.000,4.0," that lived by the Black Sea around 8,000 years ago,"
145,00:10:06.000,00:10:08.000,2.0," spreading out from there during the Holocene,"
146,00:10:08.000,00:10:15.000,7.0," along with domesticated animals, agricultural civilization and the Aryan language family."
147,00:10:15.000,00:10:19.000,4.0," By the way, this includes many people that do not have blue eyes,"
148,00:10:19.000,00:10:23.000,4.0, but carry the gene for blue eyes recessively.
149,00:10:23.000,00:10:26.000,3.0, Live Science recently published an article titled
150,00:10:26.000,00:10:32.000,6.0," Blue-Eyed Immigrants Transformed Ancient Israel 6,500 Years Ago."
151,00:10:32.000,00:10:35.000,3.0," The article goes on to say that, quote,"
152,00:10:35.000,00:10:38.000,3.0," thousands of years ago in what is now northern Israel,"
153,00:10:38.000,00:10:41.000,3.0," waves of migrating people from the north and east,"
154,00:10:41.000,00:10:45.000,4.0," present-day Iran and Turkey, arrived in the region,"
155,00:10:45.000,00:10:52.000,7.0," and this influx of newcomers had a profound effect, transforming the emerging culture."
156,00:10:52.000,00:10:56.000,4.0," What's more, these immigrants not only brought new cultural practices,"
157,00:10:56.000,00:11:00.000,4.0," they also introduced new genes, such as the ones that produce blue eyes,"
158,00:11:00.000,00:11:06.000,6.0," that were previously unknown in that geographic area, according to a new study."
159,00:11:06.000,00:11:10.000,4.0, Archaeologists recently discovered this historic population shift
160,00:11:10.000,00:11:15.000,5.0, by analyzing DNA from skeletons preserved in an Israeli cave.
161,00:11:15.000,00:11:20.000,5.0," The site, in the north of the tiny country, contains dozens of burials"
162,00:11:20.000,00:11:27.000,7.0," and more than 600 bodies dating to approximately 6,500 years ago, the scientists reported."
163,00:11:27.000,00:11:31.000,4.0, DNA analysis showed that the skeletons preserved in the cave
164,00:11:31.000,00:11:35.000,4.0," were genetically distinct from people who historically lived in that region,"
165,00:11:35.000,00:11:38.000,3.0, and some of the genetic differences matched those of people
166,00:11:38.000,00:11:42.000,4.0," who lived in neighboring Anatolia and the Zagros Mountains,"
167,00:11:42.000,00:11:46.000,4.0," which are now part of Turkey and Iran, the study found."
168,00:11:46.000,00:11:52.000,6.0," So, what we have is a match between biblical stories about a tribe from the Kakaskas Mountains,"
169,00:11:52.000,00:11:56.000,4.0," specifically Mount Ararat, where Noah settled,"
170,00:11:56.000,00:12:00.000,4.0," that saved domesticated animals used in agriculture,"
171,00:12:00.000,00:12:04.000,4.0," and spreading out and disseminating agricultural civilization,"
172,00:12:04.000,00:12:10.000,6.0," horses, cattle, and Aryan languages into Europe and Asia,"
173,00:12:10.000,00:12:15.000,5.0," leaving behind blue-eyed statues that also matches genetic sequencing,"
174,00:12:15.000,00:12:19.000,4.0," in terms of blue eyes, as well as a matching fossil record,"
175,00:12:19.000,00:12:24.000,5.0," in terms of mummies in modern Israel dating back 6,500 years,"
176,00:12:24.000,00:12:28.000,4.0," 4,000-year-old blonde mummies in China with the same DNA,"
177,00:12:28.000,00:12:32.000,4.0," also matching mummies of the Egyptian pharaohs of the same phenotype,"
178,00:12:32.000,00:12:38.000,6.0," so there's absolutely no discrepancy between myth and legends of tall blue-eyed Aryans,"
179,00:12:38.000,00:12:43.000,5.0," properly interpreted biblical accounts, or the genetic or fossil record."
180,00:12:43.000,00:12:48.000,5.0," In Wikipedia, the stature of the Scythians is recorded as follows,"
181,00:12:48.000,00:12:49.000,1.0," quote,"
182,00:12:49.000,00:12:53.000,4.0," Anthropological data shows the Scythians were tall and powerfully built,"
183,00:12:53.000,00:12:55.000,2.0, even by modern standards.
184,00:12:55.000,00:12:58.000,3.0," This was particularly the case for the warrior and noblemen,"
185,00:12:58.000,00:13:01.000,3.0, who were often more than six feet tall.
186,00:13:01.000,00:13:04.000,3.0," Sometimes they exceeded six foot three inches in height,"
187,00:13:04.000,00:13:08.000,4.0, and males exceeding six foot six inches have been uncovered.
188,00:13:08.000,00:13:12.000,4.0," The ordinary people whom they dominated were much smaller stature,"
189,00:13:12.000,00:13:16.000,4.0, averaging four to six inches below them in height.
190,00:13:16.000,00:13:19.000,3.0, Skeletons of Scythian nobles differ from those of today
191,00:13:19.000,00:13:24.000,5.0," by their longer arm and leg bones, and stronger bone formation."
192,00:13:24.000,00:13:28.000,4.0, These physical characteristics affirm an Iranian origin.
193,00:13:28.000,00:13:31.000,3.0, The Scythians also adorned themselves with tattoos.
194,00:13:31.000,00:13:35.000,4.0," The most famous Scythian mummy is known as the Ice Princess,"
195,00:13:35.000,00:13:39.000,4.0," discovered in an undisturbed tomb from the 5th century BC,"
196,00:13:39.000,00:13:42.000,3.0," a common type of tattoo being griffins,"
197,00:13:42.000,00:13:48.000,6.0," a legendary creature with the body, tail, and back legs of a lion,"
198,00:13:48.000,00:13:51.000,3.0, and the head and wings of an eagle.
199,00:13:51.000,00:13:54.000,3.0," In regards to what Scythians say about their origins,"
200,00:13:54.000,00:13:56.000,2.0," Herodotus says that, quote,"
201,00:13:56.000,00:13:59.000,3.0," The Scythians' legend about themselves,"
202,00:13:59.000,00:14:03.000,4.0," which portrays the first Scythian king, Targutas,"
203,00:14:03.000,00:14:07.000,4.0, as the child of the sky god and of a daughter of the Dnieper.
204,00:14:07.000,00:14:12.000,5.0," Targutas allegedly lived a thousand years before the failed Persian invasion of Scythia,"
205,00:14:12.000,00:14:14.000,2.0, around 1500 BC.
206,00:14:14.000,00:14:16.000,2.0," He had three sons,"
207,00:14:16.000,00:14:20.000,4.0," from the sky, a set of four golden implements."
208,00:14:20.000,00:14:27.400,7.400000095367432," plow, a yoke, a cup, and a battle axe. Only the youngest son succeeded in touching"
209,00:14:27.400,00:14:31.640,4.240000247955322, the golden implements without them bursting with fire. And this son's
210,00:14:31.640,00:14:38.879,7.239998817443848," descendants, called by Herodotus the royal Scythians, continued to guard them."
211,00:14:38.879,00:14:55.839,16.959999084472656," In another legend, as told by Herodotus, all Scythians were direct descendants of"
212,00:14:55.839,00:15:00.760,4.920001983642578," Hercules, who had three sons from a mythical beast whose lower part was"
213,00:15:00.760,00:15:06.519,5.759998321533203, snake-like and whose upper part was one of a hermaphrodite. The word hermaphrodite
214,00:15:06.519,00:15:12.280,5.760002136230469, is a combination of the words Hermes and Aphrodite and has occult
215,00:15:12.280,00:15:17.000,4.720001220703125, interpretations that I've covered in previous videos. The lower serpentine
216,00:15:17.000,00:15:21.879,4.879997253417969," body is similar to the legend of Melusine, which is the goddess used by"
217,00:15:21.879,00:15:26.759,4.879997253417969," Starbucks on their logo, which I also covered in a prior episode and will"
218,00:15:26.759,00:15:32.040,5.280006408691406," leave a link to in the description. In 2017, another genetic study of the"
219,00:15:32.040,00:15:37.119,5.079994201660156," Scythians suggested that the Scythians were related to the Yama culture, also"
220,00:15:37.119,00:15:43.040,5.920005798339844," known as the ochre grave culture, dating to the Bronze Age around 3300 BC, which"
221,00:15:43.040,00:15:48.000,4.959999084472656, derives from its characteristic burial tradition with red ochre. The pits were
222,00:15:48.000,00:15:53.600,5.599998474121094," called Yama. So, as you can see, this area is bordering the north of the Caucasus"
223,00:15:53.600,00:15:58.640,5.040000915527344," Mountains, where Mount Ararat is located, and where we find the story of Noah and"
224,00:15:58.640,00:16:03.640,5.0," his three sons, which of course is part of the Hebrew Bible or Old Testament, and"
225,00:16:03.640,00:16:08.600,4.959999084472656," it's interesting that, according to Herodotus, the Scythians did not eat pork"
226,00:16:08.600,00:16:13.960,5.3600006103515625," and banned all swine from their territory. That said, let's look at some"
227,00:16:13.960,00:16:18.879,4.9199981689453125, other names that are attributed to the Scythians. The Encyclopedia Britannica
228,00:16:18.879,00:16:25.159,6.279998779296875, states the term Saka and Scyths were regarded as synonymous. Herodotus wrote
229,00:16:25.159,00:16:30.680,5.5200042724609375, that the Persians call all the Scythians Sakai. There are historians that say that
230,00:16:30.680,00:16:35.040,4.3600006103515625, the Scythians belonged to the ten lost tribes of Israel and were allied to what
231,00:16:35.040,00:16:39.960,4.9199981689453125," we call the Phoenician Empire, linking the Scythian tribes to the Hebrew"
232,00:16:39.960,00:16:46.040,6.0800018310546875," patriarch Isaac. According to the Bible, Isaac was the son of Abraham, who was,"
233,00:16:46.040,00:16:51.359,5.3199920654296875," along with his wife Sarah, the first Israelite to enter the land of Egypt. I"
234,00:16:51.359,00:16:56.320,4.9600067138671875," can't go into detail regarding the lost tribes now, as that will require several"
235,00:16:56.320,00:17:02.320,6.0," videos to properly cover, but I will say that, archaeologically speaking, there is"
236,00:17:02.320,00:17:07.799,5.4799957275390625," an ancient city in modern Israel, just north of Jerusalem, that was once called"
237,00:17:07.799,00:17:13.639,5.839996337890625," Scythopolis, as you can see here on this map. Which brings us to another name the"
238,00:17:13.639,00:17:19.759,6.1199951171875," Scythians were known as, the Askuzai. In Hebrew, the word Ashkenazi means"
239,00:17:19.759,00:17:24.999,5.2400054931640625," Germans, particularly communities along the Rhine River in western Germany and"
240,00:17:24.999,00:17:30.719,5.720001220703125," in northern France, dating to the Middle Ages. Their language is Yiddish, which is"
241,00:17:30.719,00:17:36.040,5.32000732421875," a form of High German. Swabian is another Aryan language considered High German,"
242,00:17:36.040,00:17:41.839,5.79998779296875," which is where New Swabia, or Neu Schwabenland in Antarctica, is named after."
243,00:17:41.839,00:17:47.839,6.0," In the 19th century, the German theologian August Wilhelm Nobel equated"
244,00:17:47.839,00:17:53.919,6.0800018310546875," Ashkenaz with the Germans, deriving the name of the Assyr from Ashkenaz. The Assyr"
245,00:17:53.919,00:17:59.119,5.1999969482421875," are the gods of the principal pantheon in Norse religion, including Odin and"
246,00:17:59.119,00:18:01.719,2.600006103515625, Thor.
247,00:18:01.719,00:18:16.999,15.279998779296875," The name Ashkenazi derives from the biblical figure of Ashkenaz, who was the"
248,00:18:16.999,00:18:23.600,6.600006103515625," first son of Gomer, son of Japheth, and Japheth was one of the three sons of Noah."
249,00:18:23.600,00:18:29.320,5.720001220703125," Japheth's tribe is considered to be the progenitor of European and, later, East"
250,00:18:29.320,00:18:34.920,5.600006103515625," Asian peoples, in other words, Indo-European or Aryans. Japheth is also"
251,00:18:34.920,00:18:40.280,5.360015869140625," equated with the Greek titan Ipitos, mentioned by Homer, the ancestor of the"
252,00:18:40.280,00:18:45.040,4.759979248046875," Hellenic people, named after Helen of Troy, whose bloodline was considered"
253,00:18:45.040,00:18:51.680,6.6400146484375," sacred, which I recently covered in a video about Mary and skull symbology. In"
254,00:18:51.680,00:18:56.680,5.0," the 7th century, Isidore of Seville, who is often regarded as the last scholar of"
255,00:18:56.680,00:19:01.520,4.839996337890625," the ancient world, published his noted history in which he traces the origins"
256,00:19:01.520,00:19:07.040,5.519989013671875," of most of the nations of Europe back to Japheth. In Scotland, histories tracing"
257,00:19:07.040,00:19:11.560,4.52001953125, the Scottish people to Japheth were also widely published. I have another video
258,00:19:11.560,00:19:16.560,5.0," linked in the description about how Scotland got its name. Princess Scotta,"
259,00:19:16.560,00:19:22.920,6.3599853515625," ancestor of the Gaels, was also known as Meritaten, a daughter of King Akhenaten"
260,00:19:22.920,00:19:28.560,5.6400146484375," and Queen Nefertiti, and sister of King Tut, who were all part of the Hyksos"
261,00:19:28.560,00:19:35.080,6.519989013671875," dynasty of Egypt. In Egyptian, Hyksos means foreign rulers, and they introduced"
262,00:19:35.080,00:19:41.040,5.959991455078125," the horse, chariot, and bronze medal to the African continent, as well as Aten"
263,00:19:41.040,00:19:45.439,4.399993896484375," worship, which is considered the first form of monotheism, meaning the belief"
264,00:19:45.439,00:19:50.760,5.32000732421875," in one God, which in this case is symbolized by the Sun. Josephus calls"
265,00:19:50.760,00:19:54.719,3.959991455078125," them the shepherd kings, and anthropologically speaking, they entered"
266,00:19:54.719,00:19:59.960,5.240020751953125," Egypt via the Middle East, starting from Anatolia. So now things should start"
267,00:19:59.960,00:20:04.680,4.720001220703125," falling into place, as the Scythians were blonde and red-haired and had blue eyes,"
268,00:20:04.680,00:20:10.520,5.839996337890625," just like many of the Egyptian statues, and a phenotype common in Scotland and"
269,00:20:10.520,00:20:15.240,4.720001220703125, Ireland. The Ashkenazi Jews also predominantly have fair hair and light
270,00:20:15.240,00:20:20.879,5.639984130859375," eyes. In Islamic tradition, 36 languages of the world could be traced back to"
271,00:20:20.879,00:20:26.480,5.600006103515625," Japheth, and he's usually regarded as the ancestor of the Gog and Magog tribes, and"
272,00:20:26.480,00:20:34.680,8.20001220703125," at times of the Turks, Khazars, Illyrians, Dacians, and Eastern Europeans around the"
273,00:20:34.680,00:20:39.600,4.91998291015625," Ukraine. That said, many of the last Scythians were absorbed into what today"
274,00:20:39.600,00:20:45.360,5.760009765625," are called Slavic people, who are also fair-haired with light eyes. The Polish"
275,00:20:45.360,00:20:49.760,4.399993896484375," can also claim descent from the ancient Iranian Sarmatians, part of the wider"
276,00:20:49.760,00:20:55.120,5.360015869140625," Scythian cultures, making up the dominant Baroque culture and ideology of the"
277,00:20:55.120,00:20:59.719,4.5999755859375," nobility that existed in the times of the Renaissance to the 18th centuries,"
278,00:20:59.719,00:21:05.360,5.6400146484375," that also extended into Ukraine and Russia, which is why Russian money from"
279,00:21:05.360,00:21:10.600,5.239990234375, pre-communist times boldly bears Aryan symbology prominently in the middle of
280,00:21:10.600,00:21:15.879,5.279998779296875," the currency. As I have stated several times before, the Prophet Muhammad"
281,00:21:15.879,00:21:21.320,5.44000244140625," himself had red hair, which brings us to the Khazars. When one looks at a map of"
282,00:21:21.320,00:21:26.439,5.1199951171875, Indo-European or Aryan expansions and compares it to a map of the Khazarian
283,00:21:26.439,00:21:31.439,5.0," Empire, the similarities should speak for itself. The same geographic area"
284,00:21:31.439,00:21:36.280,4.84002685546875, attributes to Ashkenazis as they're ethnically one in the same. I'll also
285,00:21:36.280,00:21:40.920,4.639984130859375," include a link in the description to a prior video I did about the Templars, a"
286,00:21:40.920,00:21:46.920,6.0," German sect that settled Haifa a century before Israel's independence, which today"
287,00:21:46.920,00:21:52.320,5.399993896484375," is largely populated by Germanic Ashkenazi people, whose ancestors arrived"
288,00:21:52.320,00:21:59.240,6.920013427734375, on nationalist socialist ships from 1933 to 1939 in a secret agreement that is
289,00:21:59.240,00:22:04.879,5.639984130859375," historically factual, even if no longer publicized. I lived in Palestine from"
290,00:22:04.879,00:22:13.879,9.0, 1933 to 1936 and we saw every week transports of German Jews coming to
291,00:22:13.879,00:22:17.920,4.040008544921875, settle in Palestine. German Jewish settlement of Palestine was for a time
292,00:22:17.920,00:22:22.920,5.0," official Nazi policy. These photos of Jewish life in Palestine, along with a"
293,00:22:22.920,00:22:28.800,5.8800048828125," lengthy text, appeared in 1934 in the Berlin paper Der Angriff. A Nazi visits"
294,00:22:28.800,00:22:32.999,4.199981689453125, Palestine was the title of the multi-part series. A medal was struck by
295,00:22:32.999,00:22:38.280,5.280029296875," Goebbels in commemoration. On one side the swastika, on the other the Star of"
296,00:22:38.280,00:22:44.559,6.27996826171875," David. These same Indo-European Aryans, who were the Hyksos pharaohs, were not"
297,00:22:44.559,00:22:48.879,4.32000732421875," only linked to the Phoenicians, which means red, but were also the Knights"
298,00:22:48.879,00:22:53.999,5.1199951171875," Templar, the people who conducted the Crusades, which were a series of wars by"
299,00:22:53.999,00:22:59.920,5.9200439453125," Europeans to recover the Holy Land from Muslims in the 11th, 12th, and 13th"
300,00:22:59.920,00:23:05.799,5.87994384765625," centuries, and carved stone churches out of rock in Lalibella, Ethiopia, including"
301,00:23:05.799,00:23:11.920,6.12005615234375," swastikas and Star of David, or Steel of Solomon if you prefer, symbols with the"
302,00:23:11.920,00:23:17.239,5.3199462890625," Templar cross in the middle of it. It has also been suggested by many authors, such"
303,00:23:17.239,00:23:23.400,6.1600341796875," as Sigmund Freud in his book Moses and Monotheism, that Moses was actually born"
